SampleID,ImageName,LatitudeDD,LongitudeDD,DepthInMeters,ObservationDate,SurveyID,Locality,ScientificName,Presence,IndividualCount
,DSC-16642,26.7675,-84.8656,536,8/22/2017,NF-1708,North Wall,,0,
,DSC-16643,26.7675,-84.8657,536,8/22/2017,NF-1708,North Wall,,0,
,DSC-16644,26.7676,-84.8657,536,8/22/2017,NF-1708,North Wall,,0,
,DSC-16646,26.7677,-84.8657,536,8/22/2017,NF-1708,North Wall,,0,
,DSC-16647,26.7678,-84.8657,536,8/22/2017,NF-1708,North Wall,,0,
,DSC-16648,26.7679,-84.8657,537,8/22/2017,NF-1708,North Wall,,0,
,DSC-16649,26.7679,-84.8657,537,8/22/2017,NF-1708,North Wall,,0,
,DSC-16651,26.7680,-84.8657,539,8/22/2017,NF-1708,North Wall,,0,
,DSC-16652,26.7681,-84.8657,538,8/22/2017,NF-1708,North Wall,,0,
,DSC-16653,26.7681,-84.8657,539,8/22/2017,NF-1708,North Wall,,0,
,DSC-16654,26.7682,-84.8657,541,8/22/2017,NF-1708,North Wall,,0,
,DSC-16655,26.7682,-84.8657,540,8/22/2017,NF-1708,North Wall,,0,
,DSC-16656,26.7683,-84.8657,541,8/22/2017,NF-1708,North Wall,,0,
,DSC-16657,26.7683,-84.8657,542,8/22/2017,NF-1708,North Wall,,0,
,DSC-16658,26.7684,-84.8657,541,8/22/2017,NF-1708,North Wall,,0,
,DSC-16659,26.7684,-84.8657,541,8/22/2017,NF-1708,North Wall,,0,
,DSC-16660,26.7684,-84.8657,538,8/22/2017,NF-1708,North Wall,,0,
,DSC-16661,26.7684,-84.8657,538,8/22/2017,NF-1708,North Wall,,0,
,DSC-16662,26.7685,-84.8657,537,8/22/2017,NF-1708,North Wall,,0,
,DSC-16663,26.7685,-84.8657,538,8/22/2017,NF-1708,North Wall,,0,
,DSC-16664,26.7686,-84.8657,538,8/22/2017,NF-1708,North Wall,,0,
,DSC-16665,26.7687,-84.8657,536,8/22/2017,NF-1708,North Wall,,0,
,DSC-16666,26.7687,-84.8657,537,8/22/2017,NF-1708,North Wall,,0,
,DSC-16667,26.7688,-84.8657,537,8/22/2017,NF-1708,North Wall,,0,
,DSC-16668,26.7689,-84.8657,536,8/22/2017,NF-1708,North Wall,,0,
,DSC-16669,26.7689,-84.8657,532,8/22/2017,NF-1708,North Wall,,0,
,DSC-16670,26.7690,-84.8657,531,8/22/2017,NF-1708,North Wall,,0,
,DSC-16671,26.7691,-84.8656,528,8/22/2017,NF-1708,North Wall,,0,
,DSC-16672,26.7691,-84.8655,528,8/22/2017,NF-1708,North Wall,,0,
,DSC-16673,26.7691,-84.8655,527,8/22/2017,NF-1708,North Wall,,0,
,DSC-16677,26.7693,-84.8653,522,8/22/2017,NF-1708,North Wall,,0,
,DSC-16678,26.7693,-84.8652,522,8/22/2017,NF-1708,North Wall,,0,
,DSC-16679,26.7693,-84.8652,522,8/22/2017,NF-1708,North Wall,,0,
,DSC-16680,26.7694,-84.8652,520,8/22/2017,NF-1708,North Wall,,0,
,DSC-16681,26.7694,-84.8652,522,8/22/2017,NF-1708,North Wall,,0,
,DSC-16688,26.7696,-84.8652,523,8/22/2017,NF-1708,North Wall,,0,
,DSC-16689,26.7697,-84.8651,523,8/22/2017,NF-1708,North Wall,,0,
,DSC-16690,26.7698,-84.8651,523,8/22/2017,NF-1708,North Wall,,0,
,DSC-16691,26.7698,-84.8651,524,8/22/2017,NF-1708,North Wall,,0,
,DSC-16692,26.7699,-84.8651,522,8/22/2017,NF-1708,North Wall,,0,
,DSC-16702,26.7704,-84.8651,522,8/22/2017,NF-1708,North Wall,,0,
,DSC-16705,26.7706,-84.8650,518,8/22/2017,NF-1708,North Wall,,0,
,DSC-16707,26.7706,-84.8650,520,8/22/2017,NF-1708,North Wall,,0,
,DSC-16712,26.7709,-84.8651,520,8/22/2017,NF-1708,North Wall,,0,
,DSC-16715,26.7711,-84.8652,522,8/22/2017,NF-1708,North Wall,,0,
,DSC-16716,26.7712,-84.8653,521,8/22/2017,NF-1708,North Wall,,0,
,DSC-16717,26.7712,-84.8653,520,8/22/2017,NF-1708,North Wall,,0,
,DSC-16720,26.7713,-84.8654,524,8/22/2017,NF-1708,North Wall,,0,
,DSC-16721,26.7713,-84.8655,524,8/22/2017,NF-1708,North Wall,,0,
,DSC-16722,26.7713,-84.8655,525,8/22/2017,NF-1708,North Wall,,0,
,DSC-16723,26.7714,-84.8655,524,8/22/2017,NF-1708,North Wall,,0,
,DSC-16724,26.7714,-84.8656,526,8/22/2017,NF-1708,North Wall,,0,
,DSC-16725,26.7714,-84.8656,526,8/22/2017,NF-1708,North Wall,,0,
,DSC-16726,26.7715,-84.8656,526,8/22/2017,NF-1708,North Wall,,0,
,DSC-16729,26.7715,-84.8656,528,8/22/2017,NF-1708,North Wall,,0,
,DSC-16730,26.7715,-84.8657,521,8/22/2017,NF-1708,North Wall,,0,
,DSC-16731,26.7715,-84.8657,520,8/22/2017,NF-1708,North Wall,,0,
,DSC-16732,26.7716,-84.8657,525,8/22/2017,NF-1708,North Wall,,0,
,DSC-16735,26.7717,-84.8658,529,8/22/2017,NF-1708,North Wall,,0,
,DSC-16740,26.7719,-84.8661,530,8/22/2017,NF-1708,North Wall,,0,
,DSC-16741,26.7720,-84.8661,530,8/22/2017,NF-1708,North Wall,,0,
,DSC-16742,26.7720,-84.8661,530,8/22/2017,NF-1708,North Wall,,0,
,DSC-16743,26.7720,-84.8662,530,8/22/2017,NF-1708,North Wall,,0,
,DSC-16744,26.7721,-84.8662,531,8/22/2017,NF-1708,North Wall,,0,
,DSC-16745,26.7721,-84.8663,531,8/22/2017,NF-1708,North Wall,,0,
,DSC-16746,26.7721,-84.8663,531,8/22/2017,NF-1708,North Wall,,0,
,DSC-16747,26.7722,-84.8663,531,8/22/2017,NF-1708,North Wall,,0,
,DSC-16748,26.7722,-84.8663,532,8/22/2017,NF-1708,North Wall,,0,
,DSC-16749,26.7722,-84.8663,533,8/22/2017,NF-1708,North Wall,,0,
,DSC-16750,26.7722,-84.8663,526,8/22/2017,NF-1708,North Wall,,0,
,DSC-16751,26.7723,-84.8664,528,8/22/2017,NF-1708,North Wall,,0,
,DSC-16752,26.7723,-84.8664,527,8/22/2017,NF-1708,North Wall,,0,
,DSC-16753,26.7723,-84.8665,529,8/22/2017,NF-1708,North Wall,,0,
,DSC-16754,26.7723,-84.8665,535,8/22/2017,NF-1708,North Wall,,0,
,DSC-16755,26.7723,-84.8666,535,8/22/2017,NF-1708,North Wall,,0,
,DSC-16756,26.7724,-84.8666,538,8/22/2017,NF-1708,North Wall,,0,
,DSC-16764,26.7725,-84.8668,540,8/22/2017,NF-1708,North Wall,,0,
,DSC-16768,26.7726,-84.8669,528,8/22/2017,NF-1708,North Wall,,0,
,DSC-16771,26.7726,-84.8669,541,8/22/2017,NF-1708,North Wall,,0,
,DSC-16772,26.7726,-84.8669,541,8/22/2017,NF-1708,North Wall,,0,
,DSC-16774,26.7726,-84.8669,541,8/22/2017,NF-1708,North Wall,,0,
,DSC-16775,26.7726,-84.8669,545,8/22/2017,NF-1708,North Wall,,0,
,DSC-16777,26.7726,-84.8668,549,8/22/2017,NF-1708,North Wall,,0,
,DSC-16778,26.7727,-84.8668,548,8/22/2017,NF-1708,North Wall,,0,
,DSC-16781,26.7726,-84.8668,544,8/22/2017,NF-1708,North Wall,,0,
,DSC-16816,26.7741,-84.8670,548,8/22/2017,NF-1708,North Wall,,0,
,DSC-16817,26.7741,-84.8671,549,8/22/2017,NF-1708,North Wall,,0,
,DSC-16818,26.7741,-84.8671,547,8/22/2017,NF-1708,North Wall,,0,
,DSC-16819,26.7741,-84.8671,548,8/22/2017,NF-1708,North Wall,,0,
,DSC-16820,26.7740,-84.8671,546,8/22/2017,NF-1708,North Wall,,0,
,DSC-16822,26.7740,-84.8671,544,8/22/2017,NF-1708,North Wall,,0,
,DSC-16824,26.7741,-84.8672,545,8/22/2017,NF-1708,North Wall,,0,
,DSC-16825,26.7742,-84.8672,544,8/22/2017,NF-1708,North Wall,,0,
,DSC-16826,26.7742,-84.8671,546,8/22/2017,NF-1708,North Wall,,0,
,DSC-16827,26.7742,-84.8672,547,8/22/2017,NF-1708,North Wall,,0,
,DSC-16828,26.7742,-84.8672,547,8/22/2017,NF-1708,North Wall,,0,
,DSC-16829,26.7743,-84.8672,548,8/22/2017,NF-1708,North Wall,,0,
,DSC-16830,26.7744,-84.8672,548,8/22/2017,NF-1708,North Wall,,0,
,DSC-16832,26.7745,-84.8672,546,8/22/2017,NF-1708,North Wall,,0,
,DSC-16833,26.7745,-84.8672,548,8/22/2017,NF-1708,North Wall,,0,
,DSC-16834,26.7745,-84.8673,548,8/22/2017,NF-1708,North Wall,,0,
,DSC-16835,26.7746,-84.8673,546,8/22/2017,NF-1708,North Wall,,0,
,DSC-16836,26.7747,-84.8673,547,8/22/2017,NF-1708,North Wall,,0,
,DSC-16840,26.7748,-84.8673,545,8/22/2017,NF-1708,North Wall,,0,
,DSC-16841,26.7748,-84.8673,544,8/22/2017,NF-1708,North Wall,,0,
,DSC-16858,26.7755,-84.8673,549,8/22/2017,NF-1708,North Wall,,0,
,DSC-16861,26.7757,-84.8674,546,8/22/2017,NF-1708,North Wall,,0,
,DSC-16862,26.7757,-84.8674,546,8/22/2017,NF-1708,North Wall,,0,
,DSC-16864,26.7758,-84.8674,546,8/22/2017,NF-1708,North Wall,,0,
,DSC-16865,26.7759,-84.8674,547,8/22/2017,NF-1708,North Wall,,0,
,DSC-16866,26.7760,-84.8674,545,8/22/2017,NF-1708,North Wall,,0,
,DSC-16871,26.7762,-84.8675,544,8/22/2017,NF-1708,North Wall,,0,
,DSC-16872,26.7763,-84.8675,544,8/22/2017,NF-1708,North Wall,,0,
,DSC-16873,26.7764,-84.8675,544,8/22/2017,NF-1708,North Wall,,0,
,DSC-16874,26.7764,-84.8675,546,8/22/2017,NF-1708,North Wall,,0,
,DSC-16875,26.7765,-84.8675,544,8/22/2017,NF-1708,North Wall,,0,
,DSC-16876,26.7765,-84.8675,544,8/22/2017,NF-1708,North Wall,,0,
,DSC-16877,26.7765,-84.8676,542,8/22/2017,NF-1708,North Wall,,0,
,DSC-16878,26.7766,-84.8676,542,8/22/2017,NF-1708,North Wall,,0,
,DSC-16879,26.7767,-84.8676,546,8/22/2017,NF-1708,North Wall,,0,
,DSC-16880,26.7768,-84.8676,545,8/22/2017,NF-1708,North Wall,,0,
,DSC-16881,26.7768,-84.8676,546,8/22/2017,NF-1708,North Wall,,0,
,DSC-16882,26.7769,-84.8676,546,8/22/2017,NF-1708,North Wall,,0,
,DSC-16883,26.7770,-84.8676,546,8/22/2017,NF-1708,North Wall,,0,
,DSC-16884,26.7770,-84.8677,546,8/22/2017,NF-1708,North Wall,,0,
,DSC-16885,26.7770,-84.8677,544,8/22/2017,NF-1708,North Wall,,0,
,DSC-16886,26.7771,-84.8677,545,8/22/2017,NF-1708,North Wall,,0,
,DSC-16887,26.7771,-84.8677,547,8/22/2017,NF-1708,North Wall,,0,
,DSC-16888,26.7772,-84.8677,546,8/22/2017,NF-1708,North Wall,,0,
,DSC-16889,26.7773,-84.8677,548,8/22/2017,NF-1708,North Wall,,0,
,DSC-16890,26.7774,-84.8677,545,8/22/2017,NF-1708,North Wall,,0,
,DSC-16892,26.7775,-84.8677,546,8/22/2017,NF-1708,North Wall,,0,
,DSC-16893,26.7776,-84.8677,546,8/22/2017,NF-1708,North Wall,,0,
,DSC-16894,26.7776,-84.8678,545,8/22/2017,NF-1708,North Wall,,0,
,DSC-16895,26.7776,-84.8678,545,8/22/2017,NF-1708,North Wall,,0,
,DSC-16896,26.7777,-84.8678,547,8/22/2017,NF-1708,North Wall,,0,
,DSC-16897,26.7778,-84.8678,545,8/22/2017,NF-1708,North Wall,,0,
,DSC-16898,26.7778,-84.8678,545,8/22/2017,NF-1708,North Wall,,0,
,DSC-16899,26.7779,-84.8678,544,8/22/2017,NF-1708,North Wall,,0,
,DSC-16900,26.7780,-84.8678,545,8/22/2017,NF-1708,North Wall,,0,
,DSC-16901,26.7780,-84.8678,545,8/22/2017,NF-1708,North Wall,,0,
,DSC-16902,26.7780,-84.8679,548,8/22/2017,NF-1708,North Wall,,0,
,DSC-16903,26.7781,-84.8680,544,8/22/2017,NF-1708,North Wall,,0,
,DSC-16904,26.7781,-84.8680,545,8/22/2017,NF-1708,North Wall,,0,
,DSC-16905,26.7781,-84.8681,547,8/22/2017,NF-1708,North Wall,,0,
,DSC-16906,26.7781,-84.8681,547,8/22/2017,NF-1708,North Wall,,0,
,DSC-16907,26.7782,-84.8681,548,8/22/2017,NF-1708,North Wall,,0,
,DSC-16908,26.7782,-84.8682,548,8/22/2017,NF-1708,North Wall,,0,
,DSC-16909,26.7783,-84.8682,547,8/22/2017,NF-1708,North Wall,,0,
,DSC-16916,26.7785,-84.8685,545,8/22/2017,NF-1708,North Wall,,0,
,DSC-16917,26.7786,-84.8686,545,8/22/2017,NF-1708,North Wall,,0,
,DSC-16921,26.7787,-84.8688,549,8/22/2017,NF-1708,North Wall,,0,
,DSC-16930,26.7791,-84.8691,550,8/22/2017,NF-1708,North Wall,,0,
,DSC-16931,26.7791,-84.8691,549,8/22/2017,NF-1708,North Wall,,0,
,DSC-16934,26.7792,-84.8692,551,8/22/2017,NF-1708,North Wall,,0,
,DSC-16939,26.7793,-84.8694,555,8/22/2017,NF-1708,North Wall,,0,
,DSC-16940,26.7793,-84.8695,556,8/22/2017,NF-1708,North Wall,,0,
,DSC-16946,26.7795,-84.8698,562,8/22/2017,NF-1708,North Wall,,0,
,DSC-16947,26.7796,-84.8698,560,8/22/2017,NF-1708,North Wall,,0,
,DSC-16948,26.7796,-84.8699,565,8/22/2017,NF-1708,North Wall,,0,
,DSC-16950,26.7797,-84.8699,565,8/22/2017,NF-1708,North Wall,,0,
,DSC-16951,26.7797,-84.8700,567,8/22/2017,NF-1708,North Wall,,0,
,DSC-16955,26.7798,-84.8701,570,8/22/2017,NF-1708,North Wall,,0,
,DSC-16956,26.7798,-84.8702,570,8/22/2017,NF-1708,North Wall,,0,
,DSC-16957,26.7799,-84.8702,570,8/22/2017,NF-1708,North Wall,,0,
,DSC-16959,26.7799,-84.8703,571,8/22/2017,NF-1708,North Wall,,0,
,DSC-16960,26.7800,-84.8703,573,8/22/2017,NF-1708,North Wall,,0,
,DSC-16964,26.7801,-84.8704,577,8/22/2017,NF-1708,North Wall,,0,
,DSC-16965,26.7801,-84.8705,574,8/22/2017,NF-1708,North Wall,,0,
,DSC-16966,26.7802,-84.8705,572,8/22/2017,NF-1708,North Wall,,0,
,DSC-16969,26.7803,-84.8706,579,8/22/2017,NF-1708,North Wall,,0,
,DSC-16974,26.7803,-84.8709,578,8/22/2017,NF-1708,North Wall,,0,
,DSC-16975,26.7804,-84.8709,579,8/22/2017,NF-1708,North Wall,,0,
,DSC-16987,26.7807,-84.8714,584,8/22/2017,NF-1708,North Wall,,0,
,DSC-16992,26.7808,-84.8718,595,8/22/2017,NF-1708,North Wall,,0,
,DSC-16995,26.7809,-84.8720,601,8/22/2017,NF-1708,North Wall,,0,
,DSC-16998,26.7809,-84.8721,605,8/22/2017,NF-1708,North Wall,,0,
,DSC-16999,26.7809,-84.8722,603,8/22/2017,NF-1708,North Wall,,0,
,DSC-17005,26.7809,-84.8725,609,8/22/2017,NF-1708,North Wall,,0,
,DSC-17006,26.7809,-84.8726,614,8/22/2017,NF-1708,North Wall,,0,
,DSC-17008,26.7809,-84.8726,614,8/22/2017,NF-1708,North Wall,,0,
,DSC-17009,26.7809,-84.8727,616,8/22/2017,NF-1708,North Wall,,0,
,DSC-17010,26.7809,-84.8727,623,8/22/2017,NF-1708,North Wall,,0,
,DSC-17012,26.7809,-84.8729,618,8/22/2017,NF-1708,North Wall,,0,
,DSC-17016,26.7809,-84.8731,620,8/22/2017,NF-1708,North Wall,,0,
,DSC-17017,26.7809,-84.8731,619,8/22/2017,NF-1708,North Wall,,0,
,DSC-17019,26.7809,-84.8732,619,8/22/2017,NF-1708,North Wall,,0,
,DSC-17022,26.7811,-84.8732,621,8/22/2017,NF-1708,North Wall,,0,
,DSC-17025,26.7813,-84.8733,620,8/22/2017,NF-1708,North Wall,,0,
,DSC-17026,26.7814,-84.8733,621,8/22/2017,NF-1708,North Wall,,0,
,DSC-17029,26.7815,-84.8734,625,8/22/2017,NF-1708,North Wall,,0,
,DSC-17030,26.7815,-84.8734,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17031,26.7815,-84.8735,628,8/22/2017,NF-1708,North Wall,,0,
,DSC-17040,26.7817,-84.8738,637,8/22/2017,NF-1708,North Wall,,0,
,DSC-17042,26.7818,-84.8740,637,8/22/2017,NF-1708,North Wall,,0,
,DSC-17044,26.7818,-84.8741,630,8/22/2017,NF-1708,North Wall,,0,
,DSC-17045,26.7818,-84.8742,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17046,26.7818,-84.8742,629,8/22/2017,NF-1708,North Wall,,0,
,DSC-17047,26.7818,-84.8743,630,8/22/2017,NF-1708,North Wall,,0,
,DSC-17053,26.7818,-84.8746,625,8/22/2017,NF-1708,North Wall,,0,
,DSC-17054,26.7818,-84.8746,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17055,26.7818,-84.8746,625,8/22/2017,NF-1708,North Wall,,0,
,DSC-17058,26.7819,-84.8745,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17060,26.7818,-84.8745,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17062,26.7818,-84.8746,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17063,26.7818,-84.8746,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17064,26.7818,-84.8746,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17065,26.7818,-84.8745,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17066,26.7818,-84.8746,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17067,26.7818,-84.8745,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17068,26.7819,-84.8745,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17069,26.7818,-84.8745,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17070,26.7818,-84.8746,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17071,26.7818,-84.8746,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17072,26.7818,-84.8745,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17073,26.7818,-84.8746,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17074,26.7818,-84.8746,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17075,26.7818,-84.8745,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17076,26.7818,-84.8745,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17077,26.7818,-84.8745,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17078,26.7818,-84.8745,626,8/22/2017,NF-1708,North Wall,,0,
,DSC-17079,26.7818,-84.8746,624,8/22/2017,NF-1708,North Wall,,0,
,DSC-17082,26.7818,-84.8745,620,8/22/2017,NF-1708,North Wall,,0,
,DSC-17083,26.7818,-84.8746,611,8/22/2017,NF-1708,North Wall,,0,
,DSC-17084,26.7818,-84.8746,618,8/22/2017,NF-1708,North Wall,,0,
,DSC-17085,26.7818,-84.8745,622,8/22/2017,NF-1708,North Wall,,0,
,DSC-17086,26.7818,-84.8746,620,8/22/2017,NF-1708,North Wall,,0,
,DSC-17087,26.7818,-84.8745,621,8/22/2017,NF-1708,North Wall,,0,
,DSC-17088,26.7818,-84.8745,623,8/22/2017,NF-1708,North Wall,,0,
,DSC-17089,26.7818,-84.8745,623,8/22/2017,NF-1708,North Wall,,0,
,DSC-17090,26.7818,-84.8746,623,8/22/2017,NF-1708,North Wall,,0,
,DSC-17091,26.7818,-84.8745,623,8/22/2017,NF-1708,North Wall,,0,
,DSC-17093,26.7818,-84.8746,620,8/22/2017,NF-1708,North Wall,,0,
,DSC-17094,26.7819,-84.8746,619,8/22/2017,NF-1708,North Wall,,0,
,DSC-17095,26.7819,-84.8747,622,8/22/2017,NF-1708,North Wall,,0,
,DSC-17096,26.7819,-84.8747,623,8/22/2017,NF-1708,North Wall,,0,
,DSC-17097,26.7819,-84.8748,621,8/22/2017,NF-1708,North Wall,,0,
,DSC-17098,26.7819,-84.8749,618,8/22/2017,NF-1708,North Wall,,0,
,DSC-17099,26.7819,-84.8750,621,8/22/2017,NF-1708,North Wall,,0,
,DSC-17100,26.7819,-84.8750,621,8/22/2017,NF-1708,North Wall,,0,
,DSC-17101,26.7819,-84.8750,623,8/22/2017,NF-1708,North Wall,,0,
,DSC-17102,26.7820,-84.8751,620,8/22/2017,NF-1708,North Wall,,0,
,DSC-17107,26.7821,-84.8752,623,8/22/2017,NF-1708,North Wall,,0,
,DSC-17108,26.7821,-84.8753,624,8/22/2017,NF-1708,North Wall,,0,
,DSC-17109,26.7821,-84.8753,623,8/22/2017,NF-1708,North Wall,,0,
,DSC-17110,26.7821,-84.8754,625,8/22/2017,NF-1708,North Wall,,0,
,DSC-17111,26.7822,-84.8754,625,8/22/2017,NF-1708,North Wall,,0,
,DSC-17112,26.7822,-84.8754,625,8/22/2017,NF-1708,North Wall,,0,
,DSC-17114,26.7822,-84.8755,623,8/22/2017,NF-1708,North Wall,,0,
,DSC-17115,26.7822,-84.8756,629,8/22/2017,NF-1708,North Wall,,0,
,DSC-17116,26.7822,-84.8756,629,8/22/2017,NF-1708,North Wall,,0,
,DSC-17117,26.7822,-84.8756,632,8/22/2017,NF-1708,North Wall,,0,
,DSC-17118,26.7822,-84.8757,632,8/22/2017,NF-1708,North Wall,,0,
,DSC-17119,26.7822,-84.8757,633,8/22/2017,NF-1708,North Wall,,0,
,DSC-17120,26.7822,-84.8758,633,8/22/2017,NF-1708,North Wall,,0,
,DSC-17121,26.7821,-84.8758,633,8/22/2017,NF-1708,North Wall,,0,
,DSC-17122,26.7822,-84.8757,633,8/22/2017,NF-1708,North Wall,,0,
,DSC-17123,26.7822,-84.8757,633,8/22/2017,NF-1708,North Wall,,0,
,DSC-17124,26.7823,-84.8757,633,8/22/2017,NF-1708,North Wall,,0,
,DSC-17125,26.7822,-84.8757,633,8/22/2017,NF-1708,North Wall,,0,
,DSC-17126,26.7822,-84.8757,633,8/22/2017,NF-1708,North Wall,,0,
,DSC-17127,26.7822,-84.8757,633,8/22/2017,NF-1708,North Wall,,0,
,DSC-17128,26.7822,-84.8757,633,8/22/2017,NF-1708,North Wall,,0,
,DSC-17129,26.7822,-84.8757,633,8/22/2017,NF-1708,North Wall,,0,
,DSC-17130,26.7822,-84.8757,633,8/22/2017,NF-1708,North Wall,,0,
,DSC-17131,26.7822,-84.8757,631,8/22/2017,NF-1708,North Wall,,0,
,DSC-17132,26.7822,-84.8757,632,8/22/2017,NF-1708,North Wall,,0,
,DSC-17133,26.7822,-84.8757,632,8/22/2017,NF-1708,North Wall,,0,
,DSC-17134,26.7822,-84.8757,634,8/22/2017,NF-1708,North Wall,,0,
,DSC-17135,26.7822,-84.8757,634,8/22/2017,NF-1708,North Wall,,0,
,DSC-17136,26.7822,-84.8757,634,8/22/2017,NF-1708,North Wall,,0,
,DSC-17150,26.7823,-84.8763,647,8/22/2017,NF-1708,North Wall,,0,
,DSC-17151,26.7824,-84.8763,647,8/22/2017,NF-1708,North Wall,,0,
,DSC-17152,26.7823,-84.8763,646,8/22/2017,NF-1708,North Wall,,0,
,DSC-17153,26.7824,-84.8764,644,8/22/2017,NF-1708,North Wall,,0,
,DSC-17154,26.7823,-84.8764,645,8/22/2017,NF-1708,North Wall,,0,
,DSC-17155,26.7823,-84.8764,641,8/22/2017,NF-1708,North Wall,,0,
,DSC-17156,26.7823,-84.8765,640,8/22/2017,NF-1708,North Wall,,0,
,DSC-17157,26.7823,-84.8765,643,8/22/2017,NF-1708,North Wall,,0,
,DSC-17158,26.7823,-84.8766,642,8/22/2017,NF-1708,North Wall,,0,
,DSC-17161,26.7823,-84.8767,643,8/22/2017,NF-1708,North Wall,,0,
,DSC-17162,26.7823,-84.8767,644,8/22/2017,NF-1708,North Wall,,0,
,DSC-17163,26.7823,-84.8768,641,8/22/2017,NF-1708,North Wall,,0,
,DSC-17164,26.7824,-84.8768,635,8/22/2017,NF-1708,North Wall,,0,
,DSC-17165,26.7824,-84.8768,628,8/22/2017,NF-1708,North Wall,,0,
,DSC-17168,26.7824,-84.8770,640,8/22/2017,NF-1708,North Wall,,0,
,DSC-17169,26.7824,-84.8770,633,8/22/2017,NF-1708,North Wall,,0,
,DSC-17170,26.7825,-84.8770,639,8/22/2017,NF-1708,North Wall,,0,
,DSC-17171,26.7826,-84.8770,641,8/22/2017,NF-1708,North Wall,,0,
,DSC-17172,26.7826,-84.8769,641,8/22/2017,NF-1708,North Wall,,0,
,DSC-17173,26.7826,-84.8769,642,8/22/2017,NF-1708,North Wall,,0,
,DSC-17176,26.7828,-84.8769,646,8/22/2017,NF-1708,North Wall,,0,
,DSC-17188,26.7834,-84.8770,657,8/22/2017,NF-1708,North Wall,,0,
,DSC-17189,26.7834,-84.8771,655,8/22/2017,NF-1708,North Wall,,0,
,DSC-17190,26.7835,-84.8771,654,8/22/2017,NF-1708,North Wall,,0,
,DSC-17191,26.7835,-84.8771,661,8/22/2017,NF-1708,North Wall,,0,
,DSC-17192,26.7836,-84.8772,663,8/22/2017,NF-1708,North Wall,,0,
,DSC-17193,26.7837,-84.8772,664,8/22/2017,NF-1708,North Wall,,0,
,DSC-17194,26.7837,-84.8773,662,8/22/2017,NF-1708,North Wall,,0,
,DSC-17195,26.7838,-84.8773,665,8/22/2017,NF-1708,North Wall,,0,
,DSC-17196,26.7838,-84.8773,665,8/22/2017,NF-1708,North Wall,,0,
,DSC-17199,26.7839,-84.8773,668,8/22/2017,NF-1708,North Wall,,0,
,DSC-17200,26.7839,-84.8774,668,8/22/2017,NF-1708,North Wall,,0,
,DSC-17201,26.7840,-84.8774,668,8/22/2017,NF-1708,North Wall,,0,
,DSC-17202,26.7841,-84.8774,670,8/22/2017,NF-1708,North Wall,,0,
,DSC-17203,26.7841,-84.8774,670,8/22/2017,NF-1708,North Wall,,0,
,DSC-17204,26.7841,-84.8775,669,8/22/2017,NF-1708,North Wall,,0,
,DSC-17205,26.7842,-84.8775,670,8/22/2017,NF-1708,North Wall,,0,
,DSC-17209,26.7843,-84.8777,668,8/22/2017,NF-1708,North Wall,,0,
,DSC-17219,26.7848,-84.8780,662,8/22/2017,NF-1708,North Wall,,0,
,DSC-17220,26.7849,-84.8779,660,8/22/2017,NF-1708,North Wall,,0,
,DSC-17221,26.7849,-84.8780,662,8/22/2017,NF-1708,North Wall,,0,
,DSC-17222,26.7850,-84.8780,664,8/22/2017,NF-1708,North Wall,,0,
,DSC-17223,26.7851,-84.8780,667,8/22/2017,NF-1708,North Wall,,0,
,DSC-17230,26.7853,-84.8783,667,8/22/2017,NF-1708,North Wall,,0,
,DSC-17245,26.7856,-84.8786,671,8/22/2017,NF-1708,North Wall,,0,
,DSC-17261,26.7859,-84.8788,669,8/22/2017,NF-1708,North Wall,,0,
,DSC-17262,26.7860,-84.8788,670,8/22/2017,NF-1708,North Wall,,0,
,DSC-17270,26.7863,-84.8790,687,8/22/2017,NF-1708,North Wall,,0,
,DSC-17274,26.7865,-84.8791,687,8/22/2017,NF-1708,North Wall,,0,
,DSC-17298,26.7873,-84.8797,682,8/22/2017,NF-1708,North Wall,,0,
,DSC-17299,26.7873,-84.8797,686,8/22/2017,NF-1708,North Wall,,0,
,DSC-17300,26.7873,-84.8797,685,8/22/2017,NF-1708,North Wall,,0,
,DSC-17301,26.7873,-84.8796,689,8/22/2017,NF-1708,North Wall,,0,
